site_id,device_id,station_no,site_uuid,device_uuid,input_title,api_label,units,probe_count,is_rain_increment
274,5,16014,6ee54332-1aee-4eaf-9250-63e51b99fb6e,f651c5fb-37d4-4d0c-abcf-2e3556a7c8d6,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>IN03-Blackbob Rd @ Indian Creek <small>(16014)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
70,10,16028,a29716a2-6e79-4616-bca5-2c3fe4408f46,b5fe1d67-2577-47f1-9576-f9c389e75394,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>IN04-J.C.C.C. <small>(16028)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
72,4,16017,726c7eff-6dd7-420a-b494-eb15255be8b4,f0350bd8-6bbd-45f8-89fa-3a30fbf98d8b,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>IN05-I-435 @ Quivira <small>(16017)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
71,6,16016,8b0b7051-1943-4d32-8878-15a77aecb701,e439cb51-e30b-410c-9699-71c920884c56,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>IN06-108th Terrace &amp; Nieman Rd <small>(16016)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
69,6,16015,a1340b8a-fb73-451a-bcf8-c6309e20feed,444668ff-aadb-4bec-a04d-5f0df8d31e23,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>IN07-Corporate Woods <small>(16015)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
1582,5,16098,1ec17411-0592-4439-8ca3-262cc9424a17,803f1b1b-096a-46ec-bdca-c36e9681bf21,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>IN08-Antioch Rd @ Indian Creek <small>(16098)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
66,7,16013,1b76f428-a353-4970-85f3-c115a3851c84,1fef98f5-2abd-4ce8-a820-ab02474e55ec,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>IN09-Marty St @ Indian Creek <small>(16013)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
263,4,16011,67645365-7845-4119-911a-aebac7ef8d78,433734ae-5f92-4fdc-9454-421d015cdb84,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>IN10-Lamar Ave @ Indian Creek <small>(16011)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
89,5,16006,7a42c438-875a-4a93-ab8a-44d78312a2c8,c823036b-e385-4f6c-a9ec-f9849520776a,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>IN11-O.P. City Hall <small>(16006)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
270,3,16096,82e656f1-0151-4b6f-9c1d-8a2cc172eb91,164c05ae-ddec-4ae1-88b4-28c6de483c5b,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>IN12-87th St &amp; Lamar Ave. <small>(16096)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
65,9,16029,3ab3528f-b3d2-43d0-9a91-9066976aad18,285807e9-6fc0-45f2-89cc-05f028fbd074,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>IN13-I-435 &amp; Nall <small>(16029)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
271,2,16010,3deb810f-8147-4fa1-acb8-991dd3e5cfcf,94b7f982-286b-478c-9df3-4d0aad7f6068,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>IN14-99th St &amp; Roe Ave <small>(16010)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
15,4,16008,49dd4d7f-2dab-42de-97c7-baf5b2debf1e,16980eeb-e68c-4dd4-951c-4fae4feff7d9,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>IN15-Mission Rd @ Indian Creek <small>(16008)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
22,4,16095,7929a6b8-d0ef-48aa-a197-bd7ca035bd09,1ff7a355-cecb-4577-9b19-a1c21a4d1547,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>IN16-Lee Blvd. @ Dykes Branch <small>(16095)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
4424,2,16333,1c645d2b-4911-4277-ade2-883851343578,1a09aea5-519e-4b78-8e25-b30daa249afb,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>IN17-92nd @ Dykes Branch <small>(16333)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4363,4,16334,92562a77-db04-4b79-85d4-6d26a5a9485f,8ce1053b-c290-450a-a6b8-c645551a98ff,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>IN18-103rd St. @ Indian Creek <small>(16334)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
1595,5,16105,8dcd81d6-cc77-4f1c-b034-8da2481b1412,f7f2a5a3-9b37-4bff-9a20-4a8cad2c6337,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>IN19-Switzer Rd @ Indian Creek <small>(16105)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
123,8,16083,9b0008e5-163b-43cd-b4e3-2da9e9104dfc,4b22779a-cffa-4e6c-a0eb-f7a1ca3b77c4,Just a moment...,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>KL01-159th St &amp; Edgerton Rd <small>(16083)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
124,4,16080,a32d451f-1958-4fdd-9796-3ccf462f9c31,2e46c8fb-9933-4e57-b113-a2d5d02d071e,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>KL02-151st St @ Spoon Creek <small>(16080)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
80,4,16076,1c1b244a-1d7d-4999-86eb-5e1c8c27160d,314199c0-abd9-4ddb-8ad3-55e2c5ba4428,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>KL03-Gardner Lake Discharge <small>(16076)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
81,4,16077,2baeefd3-ed48-47f2-8077-32527d5ad361,8a46eeb1-0ae6-4563-8d11-5c6c1aee8f94,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>KL04-143rd @ Kill Creek <small>(16077)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
125,3,16082,a1adf59c-3283-43c8-a4eb-aa67b6cca769,92c85ef4-1ff4-49d8-8055-792b1f002a7a,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>KL05-127th St &amp; Evening Star Rd <small>(16082)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
87,4,16078,a62125f9-24a9-4821-bb3f-450963c9e5d2,f507fef1-1712-44f7-89a0-87a6ca8f9097,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>KL06-127th St @ Kill Creek <small>(16078)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
120,3,16081,dc297244-14ec-4fbd-b3dc-a34df2444781,c67eb6d4-f743-48b7-a2e7-1542dbe7393c,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>KL07-102nd St &amp; Lexington Ave <small>(16081)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
119,4,16079,876523f1-1541-4a58-b0a7-8e827fc421ea,73bf1d93-f60a-4df4-86db-0618639b23a1,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>KL08-95th St @ Kill Creek <small>(16079)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
4422,2,16335,1408895f-881d-4212-8a0e-f1f3c4e705fc,43aa8b3d-f7ca-414d-8a68-49c13ab4192f,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>LB01-E 83rd @ White Oak Creek <small>(16335)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4421,2,16336,de95baa0-77f6-4475-9937-f34c04f816a3,07e7d5e2-40cb-4f56-89ce-f68e6cb1dedb,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>LB02-Elm Rd @ White Oak Creek <small>(16336)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4427,2,16337,edddec72-f106-4256-88a0-78b4e74d39ef,c9893dcd-d896-42f1-82cc-1aecb2d3b536,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>LB03-Woodson Rd @ Wildwood Creek <small>(16337)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4423,2,16338,b09ccfe2-20f0-434e-8f3a-19eb5ad8533c,138f9560-f716-4cfc-b2cb-75f398e5c84f,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>LB04-Military Club Rd @ White Oak Creek <small>(16338)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4426,2,16339,28d75557-155d-4e60-960b-890603dc12e4,b9d2a106-f401-4660-917b-3fc68190a264,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>LB05-Blue Pkwy &amp; Little Blue River Knobtown <small>(16339)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4433,2,16340,b5bc9920-377d-4dda-a92f-23a02f892e8e,4a6374e0-9401-4e92-9345-d8aa3c2286cb,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>Lisbon @ Todd Creek <small>(16340)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4397,3,16341,a2b22d7f-054b-4116-9188-e07c8979bc91,caa37142-2bb6-4987-b892-f1d389165910,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>Little Shoal @ Church Rd <small>(16341)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4391,3,16342,683d8dc5-f97c-4932-b095-847613036ce8,5c2b2620-aa04-4de1-ad10-8e0d784d3f3f,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>Mill Creek @ N Palmer St <small>(16342)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
78,3,16067,f14e9f54-893b-40c5-bdb1-9dbff630485a,4d7ada98-84b1-413b-8b57-9d23cceb453d,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>ML01-Old Hwy 56 &amp; Harrison St <small>(16067)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
138,3,16055,596139fc-5c0d-49f7-b6d2-1c00c0baf7ee,2682a294-b13c-41b3-847d-a2c39bacb102,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>ML02-College Blvd @ Mill Creek <small>(16055)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
84,3,16066,ae8118fc-8e68-4f10-86ff-3964ea7c3063,49857af0-d00a-481f-9be0-805d7c2185be,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>ML03-K-10 and K-7 <small>(16066)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
101,4,16057,6a4bc77f-ddc5-4691-9038-82422e811f1a,b2189e9f-6941-4f19-98a1-5a25449aa33d,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>ML04-87th Lane @ Mill Creek <small>(16057)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
113,4,16061,e952ae64-dfda-4f99-bedb-8f5126dfcd2e,11262998-20fc-4f17-b577-686ca9386f53,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>ML05-Woodland Rd @ Coon Creek <small>(16061)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
114,3,16075,71dcedd4-d04d-4a21-8116-ec1f5b6b766e,559f87ad-48b7-467c-bdb0-f64c6cddee74,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>ML06-75th St &amp; K-7 <small>(16075)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
122,7,16065,d97ac60d-9817-49fd-b97e-52f61f6a2f6c,06768c19-2aea-4426-866b-4cab3f214fa1,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>ML07-Johnson Dr. and K-7 <small>(16065)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
103,3,16064,483f74c1-c841-47df-af59-d7f312f82380,d4c69f36-00ad-43e9-a499-ef3e06cb1c17,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>ML08-67th St and Caenen St <small>(16064)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
102,4,16062,2eb1e628-ce60-49fd-85ac-4a1188db81b0,45761053-e3ec-42c3-b0c8-f1daebf6e96a,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>ML09-79th St @ Little Mill Creek <small>(16062)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
104,4,16059,5964ba2a-8dc9-48d0-b670-35bfb9c85add,02b0903b-fdaa-48ec-9400-3518a3cc4852,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>ML10-Lackman Rd @ Little Mill Creek <small>(16059)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
105,6,16060,d2f1a4df-4746-4600-8514-d5456a3cc5d0,eb10982e-f40e-4e03-ae5d-831d3b60516c,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>ML11- Tomahawk Hills Golf Course @ Little Mill Creek <small>(16060)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
115,4,16058,e93e7f7e-2474-4c8d-9657-6d9974d1c483,edc16cff-0717-4d74-bca9-d8e326378838,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>ML12-Shawnee Mission Pkwy @ Mill Creek <small>(16058)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
116,4,16063,cc48e768-e9f3-401b-bae0-5645f9d38166,5f2bec33-faaf-4110-8f74-2581c00c1894,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>ML13-Woodland Rd @ Clear Creek <small>(16063)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
4400,3,16343,e5fa3bc5-e479-4b37-a1ce-ab4ee4e0db49,12510547-247d-4b94-86bc-e14668f257f9,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>N Brighton @ Upper Shoal Creek <small>(16343)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4415,2,16344,2be0b70d-9397-4f03-a14d-9558f11cabcc,cbaa7630-702c-446f-9ff9-e59aef57226e,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>N. Home Ave. @ Fishing River <small>(16344)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4413,2,16345,0d69e43e-2183-4fa7-ae93-73b8b1a1316d,8f0eb6a3-fa09-468e-87a2-efdba32d5c6a,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>NE 112th Ter @ Rocky Branch Creek <small>(16345)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4418,2,16346,6df653a9-e6b5-45b0-b989-f9d42e0f163a,5713e8a9-cb91-42ae-a787-f2888428d7cc,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>NE 42nd Ter. @ Buckey Creek <small>(16346)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4398,3,16347,5af1f7a3-b20b-4e98-a3d1-2aaf60f14d14,c7768c01-5707-4b26-982f-5af416e3a92c,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>NE 79th @ East Fork Little Shoal Creek <small>(16347)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4416,2,16348,763870d8-05cc-4a0c-8c15-d2cdc9a1a7cb,61f92a52-6b7d-4730-9de1-892dd380266a,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>NE 96th St. @ Little Shoal Creek <small>(16348)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4417,2,16349,e5ef9276-8a5b-4680-a181-e3b25677802a,50240150-d889-4767-84c1-b40f57128533,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>NE Vivion @ Rock Creek <small>(16349)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
54,9,16030,8e9a3a93-058c-4ae7-99a8-442008c9d306,044e97b7-54f8-46b6-869e-59d708bc9e11,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>NG01-151st St &amp; England St <small>(16030)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
53,4,16043,fe82a06a-d117-41f9-a2f7-4ea9c08f4376,fa12399f-092b-465a-bf50-26e39f716942,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>NG02-Metcalf Ave @ Negro Creek <small>(16043)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
51,4,16042,f89025a8-8242-4173-8b4f-9d3e543dafac,54a27402-4ff0-47ee-8505-8dd9a877540b,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>NG03-Nall Ave @ Negro Creek <small>(16042)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
11,4,16044,536b09f1-4e0a-433d-8eff-abda924a193f,8627dbea-4b49-47a5-9138-c55275715a81,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>NG04-Mission Rd @ Negro Creek <small>(16044)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
12,4,16045,937b149a-1bee-4e80-ace2-7acd36c1796b,3e51c20d-5951-471d-a32e-3db8e2d78ffc,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>NG05-Kenneth Rd @ Negro Creek <small>(16045)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
4405,3,16350,aa465f31-12e0-436c-bfc0-dbe48bcb7f0d,e8b2179f-13ee-448f-8f67-f8ccfac4070c,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>NW 68th @ East Fork Line Creek <small>(16350)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4406,3,16351,432da376-6002-4be4-ae29-56dcf5e29ca0,5b41095a-799b-4cbe-83ed-8fa27b8e175d,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>NW 68th @ Line Creek <small>(16351)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4431,2,16352,317e476e-de6f-42f8-ba6e-3a69c1e9ef77,83473ccd-c119-4e17-beaa-be89850ebc13,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>NW 80th @ Walnut Creek <small>(16352)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4402,3,16353,e5c52a6d-720f-4fbb-a8fa-8e9ea45da87d,8713af3a-fd69-4f7c-839f-b733a004d185,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>NW Barry Rd @ Upper Shoal Creek <small>(16353)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4394,3,16354,fb9f746f-0467-47c1-a962-252901bcecce,375eef4f-45f9-4882-a559-101d944da4c0,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>NW Vivion @ East Creek <small>(16354)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4399,3,16356,2430b035-602e-4bf2-8add-b45253624efe,c036422e-0ca9-41b0-8e8c-d7e314d234e6,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>Pleasant Valley @ Upper Shoal Creek <small>(16356)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
